﻿investor,investee,mount,sentence
0,0,0,摩根士丹利是小米香港IPO首次公开招股的承销商之一
0,0,0,摩根士丹利本周在一份研究报告中写道，小米的公允价值约为650亿至850亿美元，相当于其2019年调整后盈利预期的27至34倍左右
0,0,0,彭博社汇编的数据显示，苹果目前的市值为2019年调整后盈利预期的14.5倍，也就是说小米的估值水平约为苹果的两倍
0,0,0,据摩根士丹利称，小米的估值水平也应该高于Fitbit和GoPro等智能硬件制造商，以及包括阿里巴巴集团和百度在内的一些中国主流互联网公司
0,0,0,尽管此类交易前研究是由银行的股票分析师而非投行准备的，但它可能为小米计划如何讲述它的增长故事提供了线索
0,0,0,据知情人士透露，小米计划筹资约100亿美元，目前正考虑从香港IPO中筹集约一半的资金，另一半则通过中国内地的CDR中国存托凭证计划筹集
0,0,0,摩根大通JPMorganChase&Co分析师在另一份研究报告中写道，考虑到这家中国公司2020年后现金流的强劲增长，它的估值可能高达920亿美元
0,0,0,法国里昂证券CLSA认为，小米的成功基础在于，以低价提供世界级的产品，同时出售高利润率的服务
0,0,0,据里昂证券估算，成立于2010年的小米今年有望将其智能手机出货量提高42%，至1.3亿部
0,0,0,里昂证券的分析师在一份研究报告中写道，该公司的智能手机出货量在2019年可能会进一步增至1.79亿部，在2020年将增至2.186亿部
0,0,0,这与苹果iPhone在最近一个财政年度2.168亿部的销量差不多
0,0,0,高盛分析师也在其研究报告中指出，小米已成为中国约1亿用户的门户，它可通过向用户提供一系列的在线服务来创造收入
0,0,0,作为小米IPO的承销商之一，该银行的分析师将这家中国公司的估值区间定在700亿美元至860亿美元
0,0,0,高盛称，这相当于其2019年经调整后净利润预期的26倍至32倍
0,0,0,小米将互联网用户体验和硬件有效整合了起来，进而带来无与伦比的用户体验
0,0,0,高盛在报告中称，该公司的硬件聚集大量的流量，它的软件搭建平台，它的互联网服务则产生收入和利润
0,0,0,这家中国公司上市的时机，正值智能手机行业增长趋于停滞
0,0,0,人们的手机更换周期正在延长，相对成熟的市场正接近饱和
0,0,0,小米正试图提高其高利润服务的营收占比
0,0,0,里昂证券、高盛和摩根士丹利共同担任小米香港IPO的主承销商
0,0,0,知情人士表示，瑞士信贷集团、德意志银行、摩根大通和6家中国银行也将参与承销工作
0,0,0,乐邦
,,,;;;;;;;;;;
0,0,0,凤凰网科技讯据MarketWatch北京时间6月8日报道，美国投行SusquehannaFinancialGroup分析师萨姆·帕蒂尔ShyamPatil周四将其对阿里巴巴股票的目标价从220美元大幅提高至305美元，这也是追踪阿里股票的分析师所给出的最高目标价
0,0,0,阿里巴巴
0,0,0,我们的调查显示，阿里巴巴正继续蚕食中国电商市场的份额
0,0,0,在2018财年，该公司取得了显著的用户增长，这种增长有望延续到2019财年，帕蒂尔写道，阿里巴巴拥有许多渠道来推动广告营收持续强劲增长，但我们预计该公司将维持从容不迫的增长方式，因为它似乎专注于可持续增长，并谨慎避免过度变现
0,0,0,帕蒂尔对阿里巴巴股票给予了积极地评级，并预计该股将在618购物节期间上涨，因为除了服装销售之外，阿里巴巴似乎还在努力扩大电子产品销售
0,0,0,截至周四收盘，阿里巴巴股价报收于203.62美元，市值约5230亿美元
0,0,0,这也意味着，帕蒂尔的目标价较阿里巴巴的现有价格高了整整约50%，市值未来将增至逾7800亿美元
0,0,0,在交出强劲的第四财季财报后，阿里巴巴股价在上月上涨了10.9%，上涨势头一直延续至今
0,0,0,数据显示，在截至3月31日的季度，阿里巴巴营收为385.79亿元人民币，同比增长60%
0,0,0,财年全年，阿里巴巴集团收入为1582.73亿元人民币，同比增长56%
0,0,0,当季净利润为人民币98.52亿元约合14.31亿美元，同比增长85%
0,0,0,不按美国通用会计准则，第四财季净利润为人民币104.4亿元约合15.17亿美元，同比增长38%
0,0,0,编译/扬帆
,,,;;;;;;;;;;
1,0,0,凤凰网科技讯据路透社北京时间6月12日报道，软银愿景基金日前投资了第二家企业软件公司，以扩张它在消费科技领域之外的投资组合
0,0,0,软银
0,1,1,据悉，这家规模1000亿美元的基金领衔投资了数据存储公司Cohesity的2.5亿美元融资，后者的总部位于美国加州，向企业提供数据存储、管理和保护服务
0,1,0,Cohesity总裁兼首席运营官罗伯·萨尔蒙RobSalmon表示，此次投资对公司的估值超过10亿美元，令公司迄今的总融资额增至了4.1亿美元
0,0,0,软银愿景基金的投资者包括沙特阿拉伯主权财富基金、苹果、高通和富士康等
0,1,0,其投资此前主要集中在消费科技领域，投资了网约车公司Uber、众创空间WeWork、外卖应用DoorDash和遛狗应用Wag等
0,0,0,相比之下，企业技术一直不是愿景基金关注的重点
0,1,0,软银投资顾问公司SoftBankinvestmentAdvisers高级管理合伙人迪普·尼沙尔DeepNishar表示，Cohesity是愿景基金在企业软件领域的第二笔投资
0,1,0,去年，该基金投资了办公消息服务Slack
0,0,0,我们在该领域观察了多家公司，总体来说，我们相当挑剔，尼沙尔说道
0,0,0,在软银投资后，他将加入Cohesity董事会，成为第五位董事
0,0,0,软银还承诺将帮助Cohesity扩大在亚洲的业务
0,0,0,萨尔蒙说，Cohesity希望在软银总部所在地日本以及韩国和印度扩张业务
0,0,0,思科投资、惠普企业、摩根士丹利和红杉资本也加入了Cohesity的此轮融资
0,0,0,欧洲上月生效的新数据隐私法规改变了企业处理欧盟公民个人数据的方式，为Cohesity提供了新的业务
0,0,0,隐私法改革推动了对数据服务的需求，这些服务帮助公司追踪个人数据，并确定这些数据是否得到恰当的存储，以及是否存在被挪用或盗窃的风险
0,0,0,在欧洲和美国，公民希望得到更多的隐私保护，他们希望确保企业能够认真对待这件事，萨尔蒙说道
0,0,0,萨尔蒙称，Cohesity的营收今年将有望超过1亿美元
0,0,0,该公司的客户包括美国能源部、凯悦酒店集团和卫生保健公司PiedmontHealthcare等
0,0,0,编译/扬帆
,,,;;;;;;;;;;
0,0,0,凤凰网科技讯北京时间6月8日消息，博通公司NASDAQ AVGO今天发布了截至5月6日的2018财年第二季度财报
0,0,0,财报显示，按照美国通用会计准则GAAP计算，博通第二财季净营收为50.14亿美元，较上年同期的41.90亿美元增长20%
0,0,0,归属于普通股股东的净利润为37.18亿美元，较上年同期的4.40亿美元增长745%
0,0,0,博通
0,0,0,股价表现
0,0,0,博通股价周四在纳斯达克交易所上涨1.16美元，收报264.68美元，涨幅为0.44%
0,0,0,在财报发布后的盘后交易中，博通股价下跌3.69美元，暂报260.99美元，跌幅为1.39%
0,0,0,过去52周，博通股价最高为285.68美元，最低为221.98美元
0,0,0,按照周四的收盘价，博通的市值约为1086亿美元
0,0,0,第二财季业绩GAAP
0,0,0,——净营收为50.14亿美元，较上一季度的53.27亿美元减少6%，较上年同期的41.90亿美元增长20%
0,0,0,——毛利润为25.51亿美元，或净营收的50.9%
0,0,0,相比之下，上一季度毛利润为26.28亿美元，或当季净营收的49.3%
0,0,0,上年同期毛利润为19.76亿美元，或当季净营收的47.2%
0,0,0,——运营支出为13.50亿美元，上一季度为16.85亿美元，上年同期为15.02亿美元
0,0,0,——运营利润为12.01亿美元，或净营收的24.0%
0,0,0,相比之下，上一季度运营利润为9.43亿美元，或当季净营收的17.7%
0,0,0,上年同期运营利润为4.74亿美元，或当季净营收的11.3%
0,0,0,——包括已终止业务的影响，净利润为37.33亿美元，或每股摊薄收益8.33美元
0,0,0,相比之下，上一季度净利润为65.66亿美元，或每股摊薄收益14.62美元
0,0,0,上年同期净利润为4.64亿美元，或每股摊薄收益1.05美元
0,0,0,——归属于普通股股东的净利润为37.18亿美元，上一季度为净利润62.30亿美元，上年同期为净利润4.40亿美元
0,0,0,——截至2018财年第二季度，博通持有的现金和现金等价物为81.87亿美元，高于截至上一季度时的70.76亿美元
0,0,0,第二财季，博通来自运营业务的现金流为23.13亿美元
0,0,0,花费3.47亿美元回购了总计150万股股票
0,0,0,资本支出为1.89亿美元
0,0,0,此外，在2018财年第三季度的头四周，该公司还额外花费了11.55亿美元用于股票回购
0,0,0,——2018年3月29日，该公司支付了每股1.75美元的现金股息，总计7.27亿美元
0,0,0,第二财季来自持续经营业务的业绩Non-GAAP
0,0,0,——来自持续经营业务的净营收为50.17亿美元，较上一季度的53.31亿美元下滑6%，较上年同期的42.01亿美元增长19%
0,0,0,——来自持续经营业务的毛利润为33.42亿美元，或净营收的66.6%
0,0,0,相比之下，上一季度来自持续经营业务的毛利润为34.54亿美元，或当季净营收的64.8%
0,0,0,上年同期来自持续经营业务的毛利润为26.52亿美元，或当季净营收的63.1%
0,0,0,——来自持续经营业务的运营利润为24.55亿美元，或净营收的48.9%
0,0,0,相比之下，上一季度来自持续营收业务的运营利润为25.71亿美元，或当季净营收的48.2%
0,0,0,上年同期来自持续经营业务的运营利润为18.53亿美元，或当季净营收的44.1%
0,0,0,——来自持续经营业务的净利润为22.43亿美元，或每股摊薄收益4.88美元
0,0,0,相比之下，上一季度来自持续经营业务的净利润为23.45亿美元，或每股摊薄收益5.12美元
0,0,0,上年同期来自持续经营业务的净利润为16.66亿美元，或每股摊薄收益3.69美元
0,0,0,——自由现金流为21.24亿美元
0,0,0,按部门划分
0,0,0,——有线基础设施部门第二财季营收为22.95亿美元，较上年同期的21.11亿美元增长9%
0,0,0,——无线通信部门第二财季营收为12.94亿美元，较上年同期的11.50亿美元增长13%
0,0,0,——企业存储部门第二财季营收为11.62亿美元，较上年同期的7.12亿美元增长63%
0,0,0,——工业和其他部门第二财季营收为2.63亿美元，较上年同期的2.17亿美元增长21%
0,0,0,2018财年第三季度业绩展望
0,0,0,——对于截至8月5日的2018财年第三季度，博通预计净营收将为50.47亿美元，上下浮动7500万美元
0,0,0,按非美国通用会计准则，净营收为50.50亿美元，上下浮动7500万美元
0,0,0,——毛利率为50.75%，上下浮动1个百分点
0,0,0,按非美国通用会计准则，毛利率为66.5%，上下浮动1个百分点
0,0,0,——营业费用为12.72亿美元
0,0,0,按非美国通用会计准则，营业费用为8.82亿美元
0,0,0,——利息支出和其它费用为1.15亿美元
0,0,0,按非美国通用会计准则，利息支出和其它费用为1.15亿美元
0,0,0,——所得税准备金为3900万美元
0,0,0,按非美国通用会计准则，所得税准备金为1.65亿美元
0,0,0,编译/扬帆
,,,;;;;;;;;;;
0,0,0,凤凰网科技讯作者/辰逸6月12日消息，小米公司目前已相机继在港交所和证监会提交IPO申请，其最近几年的经营数据也得到了正式披露，但估值多少目前前还没有定论
0,0,0,近日，各大机构分析师向投资人发出了对小米的分析报告
0,0,0,据彭博社消息，作为小米IPO的承销商之一，高盛分析师认为小米的市值在700亿美金至860亿美元之间
0,0,0,小米香港IPO承销商之一的摩根士丹利在本周的一份报告中表示，小米当前的公允价值最高可达到848亿美元
0,0,0,摩根大通银行分析师在另外一份报告中表示，因现金流增速强劲，小米当前的公允价值是710亿美金至920亿美元
0,0,0,据凤凰网科技获悉的一份报告显示，中信里昂证券分析师认为小米通过独特而成功的商业模式，建立了一个巨大的互联网服务平台，他们认为小米的市值在800亿美元到900亿美元之间
0,0,0,中信里昂证券的报告
0,0,0,另一份报告中，瑞信分析师指出，作为一家创新驱动的互联网公司，小米非常适合冰山理论，互联网服务利润是冰山下面的90%，他们认为小米的市值在710亿美元到940亿美元之间
0,0,0,瑞信的报告
0,0,0,今天香港经济日报的称，若小米于7月9日及10日分别在内地及香港上市，其公开招股将于6月25日至28日进行，并于28日定价
0,0,0,如以较迟方案分别在7月16日及17日于两地挂牌，公开招股料推迟在6月29日至7月5日期间进行，并于7月5日定价
,,,;;;;;;;;;;
0,0,0,新浪美股讯北京时间13日早间消息，据英国金融时报报道，澳大利亚最大天然气管道公司APA集团周三表示，已收到香港长江基建为首财团提出的价值129.8亿澳元约合98亿美元的非约束性收购要约
0,0,0,收购财团的成员包括长江实业集团和电能实业，全部都是长江和记实业有限公司简称长和控股的公司
0,0,0,这是今年5月长和创办人李嘉诚退休后，该公司首次试图进行海外收购
0,0,0,每股11澳元的收购报价较APA周二收盘价8.27澳元溢价33%
0,0,0,APA表示，其董事会尚未就如何回应这一要约做出任何建议
,,,;;;;;;;;;;
0,0,0,凤凰网科技讯北京时间6月15日报道，美股周四收盘涨跌不一，纳指创盘中与收盘两项历史新高
0,0,0,欧央行维持利率不变并计划在12月份结束QE
0,0,0,投资者仍在权衡联储加息的影响，同时关注美中贸易局势的最新发展动态
0,0,0,截至收盘，道指跌25.89点，或0.1%，报25175.31点
0,0,0,标普500指数涨6.86点，或0.25%，报2782.49点
0,0,0,纳指涨65.34点，或0.85%，报7761.04点
0,0,0,CDR概念股多数上涨，京东涨6.06%，微博涨3.67%，阿里巴巴涨2.05%，携程涨1.71%，百度涨0.24%，网易跌0.07%
0,0,0,图
0,0,0,特斯拉
0,0,0,中国概念股
0,0,0,其他中概股涨跌不一，其中上涨的公司包括
0,0,0,爱奇艺涨16.58%、虎牙涨13.10%、万国数据涨10.84%、500彩票网涨7.59%、搜狗涨7.30%、人人涨5.39%、寺库涨4.92%、兰亭集势涨4.72%、欢聚时代涨4.34%、途牛涨3.70%、搜狐涨2.72%、信而富涨2.39%、中芯国际涨2.22%、哔哩哔哩涨2.14%、畅游涨1.98%、金融界涨1.77%、新浪涨1.71%、58同城涨1.70%、汽车之家涨1.68%、奇景光电涨1.63%、乐居涨1.41%、猎豹移动涨1.33%、陌陌涨1.18%、新东方涨1.14%、蓝汛涨0.84%、红黄蓝教育涨0.84%、百世物流涨0.73%、中网载线涨0.71%、四季教育涨0.67%、趣店涨0.65%、世纪互联涨0.45%、迅雷涨0.41%、乐信涨0.39%、和利时自动化涨0.29%
0,0,0,下跌的公司包括
0,0,0,易车跌11.07%、华米科技跌4.12%、康迪车业跌3.85%、前程无忧跌3.85%、拍拍贷跌3.27%、精锐教育涨3.04%、达内科技跌2.85%、和信贷跌2.84%、无忧英语跌2.35%、尚德机构跌2.35%、宜人贷跌2.18%、第九城市跌1.80%、正保远程教育跌1.60%、好未来跌1.53%、博实乐教育跌1.44%、房天下跌1.29%、唯品会跌1.24%、台积电跌1.15%、凤凰新媒体跌0.79%、宝尊电商跌0.59%、中国移动跌0.44%、中通快递跌0.42%、盛世乐居跌0.24%、海亮教育跌0.22%、中国联通香港跌0.15%、简谱科技跌0.15%、一嗨租车跌0.08%
0,0,0,爱奇艺宣布调整公司董事会成员构成，任命携程首席执行官孙洁为公司独立董事，同时加入爱奇艺董事会审计委员会
0,0,0,百度高级副总裁、人工智技术平台体系总负责人王海峰加入爱奇艺董事会
0,0,0,陆奇离任爱奇艺董事及薪酬委员会职位，同时百度首席财务官余正钧被任命为爱奇艺薪酬委员会主席
0,0,0,上述董事会人事调整从2018年6月14日起生效
0,0,0,孙洁从2016年11月起担任携程网首席执行官及董事会成员
0,0,0,从2005年到2012年她担任携程的首席财务官
0,0,0,从2012年5月开始，孙洁担任了携程首席运营官，从2015年3月开始担任联席总裁
0,0,0,孙洁在经营与管理在线旅游、并购、财务报告和运营方面有着丰富的经验
0,0,0,2018年入选福布斯评选的25位亚洲新锐女性榜
0,0,0,2017年，她曾被福布斯评选为中国50位最具影响力的商界女性之一
0,0,0,在携程任职期间，她被机构投资者和首席财务官分别评为最佳首席财务官
0,0,0,针对做空机构浑水公司的指控，6月14日，教育培训服务商好未来NYSE
0,0,0,TAL发布声明称，此机构提出的指控包含大量错误、未经证实的猜测以及对事件的恶意解读
0,0,0,好未来称，好未来公司董事会包括审计委员会已获知报告内容，并将对报告内容进行审查
0,0,0,好未来董事会将采取行动以保障广大股东利益，好未来将持续专注其业务战略，以不断巩固在中国民办教育市场的领军地位
0,0,0,此前的一天，知名做空机构浑水MuddyWatersResearch在官方网站发布针对中国教育培训公司好未来NYSE
0,0,0,TAL的做空报告，称其财务造假
0,0,0,受到做空报告影响，好未来股价在周三下跌9.95%
0,0,0,好未来公司官网显示，北京世纪好未来教育科技有限公司是一家教育科技企业，2010年10月，好未来的前身学而思在美国纽交所挂牌，全面布局教育产业，构建智慧教育、教育云、内容及未来教育、K12及综合能力和国际及终身教育五大事业群
0,0,0,美国/国外科技股
0,0,0,国外科技股多数上涨，其中包括
0,0,0,Dropbox涨14.05%、Sea涨6.83%、Twitter涨6.10%、Spotify涨4.26%、特斯拉涨3.75%、潘多拉媒体涨3.74%、希捷科技涨3.74%、Roku流媒体涨3.66%、Netflix涨3.41%、Facebook涨2.29%、Square涨2.21%、Groupon涨2.21%、Box涨2.18%、雅虎涨1.89%、博通涨1.85%、Snap涨1.84%、英伟达涨1.72%、思科涨1.55%、谷歌涨1.53%、恩智浦涨1.40%、动视暴雪涨1.36%、爱立信涨1.30%、亚马逊涨1.11%、惠普涨1.10%、英特尔涨0.93%、LendingClub涨0.79%、艺电涨0.77%、Adobe涨0.77%、微软涨0.57%、诺基亚涨0.49%、高通涨0.41%、Fitbit涨0.41%、PayPal涨0.40%、赛门铁克涨0.38%、Yelp涨0.27%、3DSystems涨0.21%、惠普企业涨0.19%、Line涨0.08%、苹果涨0.05%
0,0,0,下跌的公司包括
0,0,0,甲骨文跌4.91%、GoPro跌3.42%、应用材料跌2.53%、美光科技跌1.45%、索尼跌1.38%、柯达跌0.99%、黑莓跌0.89%、eBay跌0.84%、IBM跌0.79%、AMD跌0.43%、西部数据跌0.37%、速汇金跌0.14%
0,0,0,据路透研究所ReutersInstitute的一项调查结果显示，通过Facebook等社交网络获取新闻的用户越来越少，因为许多年轻人转而通过WhatsApp等消息应用来讨论新闻事件
0,0,0,该研究结果显示，在美国利用Facebook获取新闻的用户比例下滑了9个百分点
0,0,0,对于年轻用户，该比例下滑了20个百分点
0,0,0,路透研究所对全球37个市场的7.4万名消费者进行了调查，研究员尼克·纽曼NicNewman称
0,0,0,在许多核心市场，通过社交网络获取新闻的消费者数量都出现了下滑
0,0,0,与此同时，通过消息应用获取新闻的用户数量继续增加
0,0,0,当前，仍有许多用户通过Facebook和Twitter发现新闻
0,0,0,但是，越来越多的人转而通过WhatsApp等消息应用来讨论这些新闻事件
0,0,0,这在很大程度上是因为，人们认为通过消息应用来讨论新闻事件更加安全
0,0,0,特斯拉股价周四上涨3.75%，市值重新突破600亿美元大关
0,0,0,据该公司提交给美国证券交易委员会SEC的文件显示，特斯拉首席执行官伊隆·马斯克ElonMusk已经购买自家公司价值约2500万美元的股票
0,0,0,据MarketWatch报道，在购买之前，马斯克持有该公司约19.8%的股份
0,0,0,加上本周购买的72500股特斯拉股票，他持有的股票数量约为3400万股
0,0,0,马斯克购买公司股票的时机值得注意
0,0,0,周二，马斯克通过电子邮件向员工宣布，特斯拉计划裁员9%
0,0,0,文件显示，马斯克是在周二和周三买进的这些股票
0,0,0,这可能是马斯克的战略举措，目的是向员工和批评人士重申
0,0,0,他仍对公司的未来感到乐观
0,0,0,这也是个重要信号，特斯拉正努力实现下一代Model3电动汽车的关键生产目标
0,0,0,这已经不是马斯克第一次采取这样的策略了
0,0,0,就在今年5月份，马斯克花了大约1000万美元购买特斯拉的股票，以对抗对该公司实现上述目标能力的担忧
0,0,0,编译/扬帆
,,,;;;;;;;;;;
0,0,0,新浪美股讯北京时间13日彭博称，富士康工业互联网戴着独角兽的光环一路走来，但是它的挂牌时机却有点生不逢时
0,0,0,作为近年来内地融资额最大的IPO，富士康工业互联网简称工业富联在上市第一天就取代了海康威视，坐上A股科技股市值第一的宝座
0,0,0,然而上市仅仅第四天，股票就打开了涨停板，速度之快在A股次新股中较为罕见
0,0,0,今日开板后还曾一度下跌，截至上午交易结束，该股升3.8%，报24.89元人民币
0,0,0,今年以来A股表现低迷，对流动性的担忧是主因，昨日公布的社融增幅为近两年最低，进一步加剧市场对流动性趋紧的疑虑，大环境本就不利市值逼近5000亿人民币的工业富联大幅上涨
0,0,0,雪上加霜的是，A股很快就要迎来中国存托凭证CDR及独角兽企业陆续回归，料会分流更多资金，高盛便估计CDR的发行量可能超过7，000亿美元
0,0,0,富士康打开涨停的速度的确很快
0,0,0,市场缺钱的情况下，打新股获利就跑的情况可能比较多，凯基证券驻上海的分析师陈浩称，如果没有CDR的话工业富联可能是比较稀缺的类股，但是接下来又有比它更像独角兽的企业
0,0,0,如果把工业富联归入制造型企业，那现在约30倍的市盈率就不算低
0,0,0,陈浩称，工业富联负债率高、毛利率低，本质上就是代工企业
0,0,0,另一支本周上市的新能源独角兽宁德时代今天为上市后连续第三天涨停，目前市值接近1，000亿元人民币
0,0,0,此前有分析称，工业富联和宁德时代相继上市，对市场资金要求巨大
0,0,0,如果工业富联在两三个涨停板后就开板，可能会冲击宁德时代股价
0,0,0,包括上市首日44%的涨幅限制在内，工业富联自8日上市后共有三个涨停板，目前涨幅累计达81%
0,0,0,在今日开板的影响下，其A股供应商多数走低，奋达科技下跌5.3%，沃特股份下跌3.1%
0,0,0,相较于上证综指跌0.8%
0,0,0,工业富联的关联企业富智康集团及鸿腾六零八八在香港分别下跌2.2%及1.9%，母公司鸿海在台股升0.2%
0,0,0,尽管工业富联今天开板，凯基的陈浩认为，明天有可能该股重回涨停、之后再封2-3个涨停板
0,0,0,他说，如果明天没封板，随着CDR接下来上市，工业富联的股价可能会跌向发行价
,,,;;;;;;;;;;
1,1,1,投资界6月7日消息，中通对菜鸟网络旗下的最后一公里递送业务菜鸟驿站投资约1.68亿美元，获得约15%股份
0,0,0,菜鸟驿站是由阿里巴巴旗下菜鸟网络牵头，建立的面向社区、校园的第三方末端物流服务平台
0,0,0,在服务物流行业的同时，持续提升末端运作效率，并为用户提供包裹代收、代寄等服务，致力于为消费者提供多元化的最后一公里服务
0,0,0,5月29日，阿里巴巴、菜鸟和中通快递宣布达成战略投资协议，阿里巴巴、菜鸟等向中通快递投资13.8亿美元，持股约10%，面向新零售的快递、末端、仓配、跨境等方面共同探索新物流和行业数字化升级
0,0,0,此前，阿里巴巴集团首席执行官、菜鸟网络董事长张勇曾表示，中通有覆盖全国的优质服务网络，是阿里巴巴和菜鸟的重要合作伙伴，双方表示将持续推进零售战略，开辟物流新赛道
,,,;;;;;;;;;;
0,0,0,新浪科技讯6月12日晚间消息，中兴通讯在A股、港股发布公告称，中兴通讯和全资子公司中兴康讯已与BIS达成替代的和解协议，以替代中兴通讯于2017年3月与BIS达成的和解协议
0,0,0,BIS已于2018年6月8日美国时间通过关于中兴通讯的替代命令以下简称2018年6月8日命令批准协议立即生效
0,0,0,根据协议，中兴通讯将支付合计14亿美元民事罚款，包括在BIS签发2018年6月8日命令后60日内一次性支付10亿美元，以及在BIS签发2018年6月8日命令后90日内支付至由中兴通讯选择、经BIS批准的美国银行托管账户并在监察期内暂缓的额外的4亿美元罚款监察期内若中兴通讯遵守协议约定的监察条件和2018年6月8日命令，监察期届满后4亿美元罚款将被豁免支付
0,0,0,在中兴通讯根据协议和2018年6月8日命令及时全额支付10亿美元及将额外的4亿美元支付至美国银行托管账户后，BIS将终止其于2018年4月15日美国时间激活的拒绝令以下简称2018年4月15日拒绝令并将中兴通讯从禁止出口人员清单中移除
0,0,0,如果上述条件均满足且中兴通讯已从禁止出口人员清单中移除，BIS将对外公布
0,0,0,协议还包括以下主要条款
0,0,0,1、BIS将做出自其签发2018年6月8日命令起为期十年以下简称监察期的新拒绝令以下简称新拒绝令，包括限制及禁止中兴通讯申请、获取、或使用任何许可证、许可例外，或出口管制文件、及以任何方式从事任何涉及受美国出口管理条例以下简称条例约束的任何物品、软件、或技术等交易，但在中兴通讯遵守协议和2018年6月8日命令的前提下，新拒绝令在监察期内将被暂缓执行，并在监察期届满后予以豁免
0,0,0,2、中兴通讯将在BIS签发2018年6月8日命令后30日内更换中兴通讯和中兴康讯的全部董事会成员
0,0,0,更换董事会成员后30日内，中兴通讯应在董事会设立由三位或以上的新独立董事组成的特别审计/合规委员会
0,0,0,董事长可担任该委员会委员但不可担任该委员会主席
0,0,0,3、中兴通讯将在BIS签发2018年6月8日命令后30日内与中兴通讯和中兴康讯的现任高级副总裁及以上所有的高层领导，以及任何参与、监督BIS于2017年3月签发的建议指控函或2018年4月15日拒绝令所涉行为或其他对该等所涉行为负有责任的管理层或高级职员解除合同，并且禁止中兴通讯及其子公司或关联企业再聘用上述人员
0,0,0,中兴通讯应及时向BIS通报本条款的执行情况，BIS可以自由裁量是否对相关人员进行豁免
0,0,0,4、中兴通讯将在BIS签发2018年6月8日命令后30日内自费聘任一名独立特别合规协调员以下简称协调员，协调员将负责协调、监察、评估和汇报中兴通讯及其全球子公司或关联企业在监察期内遵守1979年美国出口管理法案、条例、协议和2018年6月8日命令的情况，并平等向中兴通讯总裁和董事会、BIS汇报
0,0,0,5、中兴通讯将完成并提交九份遵守美国出口管制法律的审计报告，在根据中兴通讯与美国司法部达成的协议请见中兴通讯于2017年3月7日发布的公告及任何相关法院命令而设置的独立合规监察官任期届满后，剩余六份审计报告将由协调员完成
0,0,0,6、中兴通讯将为其领导、管理层及雇员、全球子公司、关联企业及中兴通讯所有及控制的其他实体的领导、管理层及雇员提供广泛的适用的出口管制培训
0,0,0,此外，中兴通讯将在BIS终止2018年4月15日拒绝令后尽快恢复受2018年4月15日拒绝令影响的经营活动
0,0,0,中兴通讯将全面评估2018年4月15日拒绝令和协议对2018年第3一季度报告的影响，重新编制及披露2018年第一季度报告
0,0,0,经中兴通讯向深圳证券交易所、香港联交所申请，中兴通讯A股、港股将于2018年6月13日上午开市起复牌
,,,;;;;;;;;;;
0,0,0,网易科技讯6月13日消息，今日中兴通讯SZ.000063，HK.0763今日复盘，港股开盘报16.00港元，较停盘前下跌37.50%或9.60港元
0,0,0,而在A股，由于有涨跌停的限制，中兴股价跌停，下跌10.00%，报28.18元
0,0,0,目前有近660万手股票在跌停价上待卖出
0,0,0,基金预计，中兴A股会有2-4个跌停
0,0,0,4月16日，美国商务部宣布禁止美国企业向中兴出售零部件，这一禁令立即生效，持续七年
0,0,0,美国官员在一次电话会议中表示，执行该禁令是因为中兴违背了2017年达成的协议条款
0,0,0,最终经过各方近2个月的协商，美国解除了禁售令
0,0,0,中兴通讯昨晚发公告宣布，该公司和全资子公司深圳市中兴康讯电子有限公司已与BIS美国商务部工业与安全局达成替代的和解协议以替代中兴通讯于2017年3月与BIS达成的和解协议
0,0,0,BIS已于2018年6月8日美国时间通过关于中兴通讯的替代命令批准协议立即生效
0,0,0,根据协议，中兴通讯将支付合计14亿美元民事罚款，包括在BIS签发2018年6月8日命令后60日内一次性支付10亿美元，以及在BIS签发2018年6月8日命令后90日内支付至由中兴通讯选择、经BIS批准的美国银行托管账户并在监察期内暂缓的额外的4亿美元罚款监察期内若中兴通讯遵守协议约定的监察条件和2018年6月8日命令，监察期届满后4亿美元罚款将被豁免支付
0,0,0,在中兴通讯根据协议和2018年6月8日命令及时全额支付10亿美元及将额外的4亿美元支付至美国银行托管账户后，BIS将终止其于2018年4月15日美国时间激活的拒绝令并将中兴通讯从禁止出口人员清单中移除
0,0,0,如果上述条件均满足且中兴通讯已从禁止出口人员清单中移除，BIS将对外公布
0,0,0,协议还包括以下主要条款
0,0,0,1、BIS将做出自其签发2018年6月8日命令起为期十年以下简称监察期的新拒绝令以下简称新拒绝令，包括限制及禁止中兴通讯申请、获取、或使用任何许可证、许可例外，或出口管制文件、及以任何方式从事任何涉及受美国出口管理条例以下简称条例约束的任何物品、软件、或技术等交易，但在中兴通讯遵守协议和2018年6月8日命令的前提下，新拒绝令在监察期内将被暂缓执行，并在监察期届满后予以豁免
0,0,0,2、中兴通讯将在BIS签发2018年6月8日命令后30日内更换本公司和中兴康讯的全部董事会成员
0,0,0,更换董事会成员后30日内，中兴通讯应在董事会设立由三位或以上的新独立董事组成的特别审计/合规委员会
0,0,0,董事长可担任该委员会委员但不可担任该委员会主席
